"activity" "subject" "variable" "average_value"
"WALKING_UPSTAIRS" 13 "fBodyGyro-std()-Y" -0.650623558847401
"SITTING" 14 "fBodyGyro-std()-Y" -0.348864187370186
"SITTING" 15 "fBodyGyro-std()-Y" -0.684504735744512
"SITTING" 16 "fBodyGyro-std()-Y" -0.809421448142077
"SITTING" 17 "fBodyGyro-std()-Y" -0.761335243695652
"WALKING_UPSTAIRS" 18 "fBodyGyro-std()-Y" -0.759665554340659
"LAYING" 19 "fBodyGyro-std()-Y" -0.561207403280851
"SITTING" 19 "fBodyGyro-std()-Y" -0.971505860512821
"WALKING_UPSTAIRS" 20 "fBodyGyro-std()-Y" -0.567588605842655
"LAYING" 21 "fBodyGyro-std()-Y" -0.771388318823529
"LAYING" 22 "fBodyGyro-std()-Y" -0.782046079563863
"LAYING" 23 "fBodyGyro-std()-Y" -0.50785054741371
"WALKING_UPSTAIRS" 24 "fBodyGyro-std()-Y" -0.771969808976378
"LAYING" 25 "fBodyGyro-std()-Y" -0.723584437530562
"LAYING" 26 "fBodyGyro-std()-Y" -0.88376038868421
"WALKING" 26 "fBodyGyro-std()-Y" -0.752889471541667
"WALKING" 27 "fBodyGyro-std()-Y" -0.808791849202128
"WALKING" 28 "fBodyGyro-std()-Y" -0.740819453429319
"WALKING" 29 "fBodyGyro-std()-Y" -0.588857987485174
"WALKING" 30 "fBodyGyro-std()-Y" -0.502830865592632
"WALKING_DOWNSTAIRS" 30 "fBodyGyro-std()-Y" 0.329612503333333
"STANDING" 1 "fBodyGyro-std()-Z" -0.650476162132565
"WALKING_DOWNSTAIRS" 2 "fBodyGyro-std()-Z" -0.683114494539735
"STANDING" 3 "fBodyGyro-std()-Z" -0.751008875659824
"WALKING_DOWNSTAIRS" 4 "fBodyGyro-std()-Z" -0.7670895729653
"STANDING" 5 "fBodyGyro-std()-Z" -0.669353687483444
"STANDING" 6 "fBodyGyro-std()-Z" -0.67302031484
"STANDING" 7 "fBodyGyro-std()-Z" -0.698949518905844
"STANDING" 8 "fBodyGyro-std()-Z" -0.553968587869751
"WALKING_DOWNSTAIRS" 9 "fBodyGyro-std()-Z" -0.619468634127778
"WALKING_DOWNSTAIRS" 10 "fBodyGyro-std()-Z" -0.645947720476871
"SITTING" 11 "fBodyGyro-std()-Z" -0.754643547101911
"STANDING" 11 "fBodyGyro-std()-Z" -0.962742385
"WALKING_DOWNSTAIRS" 12 "fBodyGyro-std()-Z" -0.699568639950495
"WALKING_UPSTAIRS" 12 "fBodyGyro-std()-Z" -0.723065627881356
"WALKING_UPSTAIRS" 13 "fBodyGyro-std()-Z" -0.685774481529052
"SITTING" 14 "fBodyGyro-std()-Z" -0.407672097170898
"SITTING" 15 "fBodyGyro-std()-Z" -0.751696527195122
"SITTING" 16 "fBodyGyro-std()-Z" -0.756993640724044
"SITTING" 17 "fBodyGyro-std()-Z" -0.745101477910326
"WALKING_UPSTAIRS" 18 "fBodyGyro-std()-Z" -0.766381665384615
"LAYING" 19 "fBodyGyro-std()-Z" -0.617567859386525
"SITTING" 19 "fBodyGyro-std()-Z" -0.973696549102564
"WALKING_UPSTAIRS" 20 "fBodyGyro-std()-Z" -0.575002191142655
"LAYING" 21 "fBodyGyro-std()-Z" -0.728319304730637
"LAYING" 22 "fBodyGyro-std()-Z" -0.690679448900312
"LAYING" 23 "fBodyGyro-std()-Z" -0.644131036807258
"WALKING_UPSTAIRS" 24 "fBodyGyro-std()-Z" -0.735749934304462
"LAYING" 25 "fBodyGyro-std()-Z" -0.771208929095355
"LAYING" 26 "fBodyGyro-std()-Z" -0.839659688486842
"WALKING" 26 "fBodyGyro-std()-Z" -0.670254758541667
"WALKING" 27 "fBodyGyro-std()-Z" -0.697147299066489
"WALKING" 28 "fBodyGyro-std()-Z" -0.700291282881152
"WALKING" 29 "fBodyGyro-std()-Z" -0.749163172296512
"WALKING" 30 "fBodyGyro-std()-Z" -0.622804023260526
"WALKING_DOWNSTAIRS" 30 "fBodyGyro-std()-Z" -0.29717323
"STANDING" 1 "fBodyAccMag-std()" -0.589710231217867
"WALKING_DOWNSTAIRS" 2 "fBodyAccMag-std()" -0.646662308457285
"STANDING" 3 "fBodyAccMag-std()" -0.663079838985044
"WALKING_DOWNSTAIRS" 4 "fBodyAccMag-std()" -0.672948341687697
"STANDING" 5 "fBodyAccMag-std()" -0.594259529756954
"STANDING" 6 "fBodyAccMag-std()" -0.570910289993846
"STANDING" 7 "fBodyAccMag-std()" -0.583819796092208
"STANDING" 8 "fBodyAccMag-std()" -0.651638076286121
"WALKING_DOWNSTAIRS" 9 "fBodyAccMag-std()" -0.624456827182986
"WALKING_DOWNSTAIRS" 10 "fBodyAccMag-std()" -0.633196110969728
"SITTING" 11 "fBodyAccMag-std()" -0.672661671869427
"STANDING" 11 "fBodyAccMag-std()" -0.95840264
"WALKING_DOWNSTAIRS" 12 "fBodyAccMag-std()" -0.702471954927723
"WALKING_UPSTAIRS" 12 "fBodyAccMag-std()" -0.561621315340678
"WALKING_UPSTAIRS" 13 "fBodyAccMag-std()" -0.665344858593272
"SITTING" 14 "fBodyAccMag-std()" -0.548269930770588
"SITTING" 15 "fBodyAccMag-std()" -0.623655618198171
"SITTING" 16 "fBodyAccMag-std()" -0.712680990765301
"SITTING" 17 "fBodyAccMag-std()" -0.687536943227717
"WALKING_UPSTAIRS" 18 "fBodyAccMag-std()" -0.733904051236264
"LAYING" 19 "fBodyAccMag-std()" -0.613439689329787
"SITTING" 19 "fBodyAccMag-std()" -0.966153062179487
"WALKING_UPSTAIRS" 20 "fBodyAccMag-std()" -0.648306198707062
"LAYING" 21 "fBodyAccMag-std()" -0.714345739215931
"LAYING" 22 "fBodyAccMag-std()" -0.673896212809346
"LAYING" 23 "fBodyAccMag-std()" -0.657048917971505
"WALKING_UPSTAIRS" 24 "fBodyAccMag-std()" -0.705928425819685
"LAYING" 25 "fBodyAccMag-std()" -0.695367928718826
"LAYING" 26 "fBodyAccMag-std()" -0.821611235003289
"WALKING" 26 "fBodyAccMag-std()" -0.5803786237575
"WALKING" 27 "fBodyAccMag-std()" -0.734883056953989
"WALKING" 28 "fBodyAccMag-std()" -0.696993999667801
"WALKING" 29 "fBodyAccMag-std()" -0.639314176054942
"WALKING" 30 "fBodyAccMag-std()" -0.649528262112237
"WALKING_DOWNSTAIRS" 30 "fBodyAccMag-std()" -0.265832326666667
"STANDING" 1 "fBodyBodyAccJerkMag-std()" -0.541823079570029
"WALKING_DOWNSTAIRS" 2 "fBodyBodyAccJerkMag-std()" -0.518800797709272
"STANDING" 3 "fBodyBodyAccJerkMag-std()" -0.615643694857361
"WALKING_DOWNSTAIRS" 4 "fBodyBodyAccJerkMag-std()" -0.666506718936908
"STANDING" 5 "fBodyBodyAccJerkMag-std()" -0.613485123609272
"STANDING" 6 "fBodyBodyAccJerkMag-std()" -0.516711262173969
"STANDING" 7 "fBodyBodyAccJerkMag-std()" -0.550683254908442
"STANDING" 8 "fBodyBodyAccJerkMag-std()" -0.618027414911032
"WALKING_DOWNSTAIRS" 9 "fBodyBodyAccJerkMag-std()" -0.611619343190972
"WALKING_DOWNSTAIRS" 10 "fBodyBodyAccJerkMag-std()" -0.553027359614864
"SITTING" 11 "fBodyBodyAccJerkMag-std()" -0.675240275003185
"STANDING" 11 "fBodyBodyAccJerkMag-std()" -0.94143881
"WALKING_DOWNSTAIRS" 12 "fBodyBodyAccJerkMag-std()" -0.662923271717822
"WALKING_UPSTAIRS" 12 "fBodyBodyAccJerkMag-std()" -0.415307316294068
"WALKING_UPSTAIRS" 13 "fBodyBodyAccJerkMag-std()" -0.617075473106453
"SITTING" 14 "fBodyBodyAccJerkMag-std()" -0.619215144539319
"SITTING" 15 "fBodyBodyAccJerkMag-std()" -0.643101167069512
"SITTING" 16 "fBodyBodyAccJerkMag-std()" -0.729869398769672
"SITTING" 17 "fBodyBodyAccJerkMag-std()" -0.692595778979891
"WALKING_UPSTAIRS" 18 "fBodyBodyAccJerkMag-std()" -0.750189976318681
"LAYING" 19 "fBodyBodyAccJerkMag-std()" -0.546596600775887
"SITTING" 19 "fBodyBodyAccJerkMag-std()" -0.982715393461538
"WALKING_UPSTAIRS" 20 "fBodyBodyAccJerkMag-std()" -0.597351046813729
"LAYING" 21 "fBodyBodyAccJerkMag-std()" -0.683725127418382
"LAYING" 22 "fBodyBodyAccJerkMag-std()" -0.599286879114019
"LAYING" 23 "fBodyBodyAccJerkMag-std()" -0.583832309145968
"WALKING_UPSTAIRS" 24 "fBodyBodyAccJerkMag-std()" -0.682447145993307
"LAYING" 25 "fBodyBodyAccJerkMag-std()" -0.783547229755501
"LAYING" 26 "fBodyBodyAccJerkMag-std()" -0.811299976757237
"WALKING" 26 "fBodyBodyAccJerkMag-std()" -0.593618753297917
"WALKING" 27 "fBodyBodyAccJerkMag-std()" -0.707531366315426
"WALKING" 28 "fBodyBodyAccJerkMag-std()" -0.706415829342932
"WALKING" 29 "fBodyBodyAccJerkMag-std()" -0.636434470547384
"WALKING" 30 "fBodyBodyAccJerkMag-std()" -0.667237615620999
"WALKING_DOWNSTAIRS" 30 "fBodyBodyAccJerkMag-std()" -0.330535526666667
"STANDING" 1 "fBodyBodyGyroMag-std()" -0.566576670397695
"WALKING_DOWNSTAIRS" 2 "fBodyBodyGyroMag-std()" -0.725310337688742
"STANDING" 3 "fBodyBodyGyroMag-std()" -0.703839403007038
"WALKING_DOWNSTAIRS" 4 "fBodyBodyGyroMag-std()" -0.732586304826498
"STANDING" 5 "fBodyBodyGyroMag-std()" -0.715731148145695
"STANDING" 6 "fBodyBodyGyroMag-std()" -0.657368673849846
"STANDING" 7 "fBodyBodyGyroMag-std()" -0.650923648207792
"STANDING" 8 "fBodyBodyGyroMag-std()" -0.636673891144128
"WALKING_DOWNSTAIRS" 9 "fBodyBodyGyroMag-std()" -0.697729432621528
"WALKING_DOWNSTAIRS" 10 "fBodyBodyGyroMag-std()" -0.666014612598639
"SITTING" 11 "fBodyBodyGyroMag-std()" -0.709659078215287
"STANDING" 11 "fBodyBodyGyroMag-std()" -0.96374543
"WALKING_DOWNSTAIRS" 12 "fBodyBodyGyroMag-std()" -0.742878311054455
"WALKING_UPSTAIRS" 12 "fBodyBodyGyroMag-std()" -0.679311544288136
"WALKING_UPSTAIRS" 13 "fBodyBodyGyroMag-std()" -0.691915161336391
"SITTING" 14 "fBodyBodyGyroMag-std()" -0.516930495917399
"SITTING" 15 "fBodyBodyGyroMag-std()" -0.695346839682927
"SITTING" 16 "fBodyBodyGyroMag-std()" -0.802078223409836
"SITTING" 17 "fBodyBodyGyroMag-std()" -0.782232494673913
"WALKING_UPSTAIRS" 18 "fBodyBodyGyroMag-std()" -0.789777674554945
"LAYING" 19 "fBodyBodyGyroMag-std()" -0.578759700079787
"SITTING" 19 "fBodyBodyGyroMag-std()" -0.964450168076923
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroMag-std()" -0.635816314618644
"LAYING" 21 "fBodyBodyGyroMag-std()" -0.793158526279412
"LAYING" 22 "fBodyBodyGyroMag-std()" -0.699600086233645
"LAYING" 23 "fBodyBodyGyroMag-std()" -0.632288527203763
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroMag-std()" -0.782076276167979
"LAYING" 25 "fBodyBodyGyroMag-std()" -0.697213120366748
"LAYING" 26 "fBodyBodyGyroMag-std()" -0.869453256710526
"WALKING" 26 "fBodyBodyGyroMag-std()" -0.727632661441667
"WALKING" 27 "fBodyBodyGyroMag-std()" -0.777810418832447
"WALKING" 28 "fBodyBodyGyroMag-std()" -0.743784612693717
"WALKING" 29 "fBodyBodyGyroMag-std()" -0.671454324368401
"WALKING" 30 "fBodyBodyGyroMag-std()" -0.593583399135263
"WALKING_DOWNSTAIRS" 30 "fBodyBodyGyroMag-std()" -0.0330311043333333
"STANDING" 1 "fBodyBodyGyroJerkMag-std()" -0.685811262634006
"WALKING_DOWNSTAIRS" 2 "fBodyBodyGyroJerkMag-std()" -0.744194981440397
"STANDING" 3 "fBodyBodyGyroJerkMag-std()" -0.810032718739003
"WALKING_DOWNSTAIRS" 4 "fBodyBodyGyroJerkMag-std()" -0.863096864037855
"STANDING" 5 "fBodyBodyGyroJerkMag-std()" -0.735610602483444
"STANDING" 6 "fBodyBodyGyroJerkMag-std()" -0.660175875210246
"STANDING" 7 "fBodyBodyGyroJerkMag-std()" -0.668963362464935
"STANDING" 8 "fBodyBodyGyroJerkMag-std()" -0.755717299964413
"WALKING_DOWNSTAIRS" 9 "fBodyBodyGyroJerkMag-std()" -0.801296292638889
"WALKING_DOWNSTAIRS" 10 "fBodyBodyGyroJerkMag-std()" -0.787144257176871
"SITTING" 11 "fBodyBodyGyroJerkMag-std()" -0.878701849840764
"STANDING" 11 "fBodyBodyGyroJerkMag-std()" -0.96594422
"WALKING_DOWNSTAIRS" 12 "fBodyBodyGyroJerkMag-std()" -0.840181710346535
"WALKING_UPSTAIRS" 12 "fBodyBodyGyroJerkMag-std()" -0.724058991271186
"WALKING_UPSTAIRS" 13 "fBodyBodyGyroJerkMag-std()" -0.733183567759939
"SITTING" 14 "fBodyBodyGyroJerkMag-std()" -0.760560087962848
"SITTING" 15 "fBodyBodyGyroJerkMag-std()" -0.849634463841463
"SITTING" 16 "fBodyBodyGyroJerkMag-std()" -0.886533212213115
"SITTING" 17 "fBodyBodyGyroJerkMag-std()" -0.833701023152174
"WALKING_UPSTAIRS" 18 "fBodyBodyGyroJerkMag-std()" -0.902206780607143
"LAYING" 19 "fBodyBodyGyroJerkMag-std()" -0.690258655705674
"SITTING" 19 "fBodyBodyGyroJerkMag-std()" -0.985482119102564
"WALKING_UPSTAIRS" 20 "fBodyBodyGyroJerkMag-std()" -0.694680032329943
"LAYING" 21 "fBodyBodyGyroJerkMag-std()" -0.834949863259804
"LAYING" 22 "fBodyBodyGyroJerkMag-std()" -0.835597218255452
"LAYING" 23 "fBodyBodyGyroJerkMag-std()" -0.593735302105376
"WALKING_UPSTAIRS" 24 "fBodyBodyGyroJerkMag-std()" -0.796157264514436
"LAYING" 25 "fBodyBodyGyroJerkMag-std()" -0.877714953691932
"LAYING" 26 "fBodyBodyGyroJerkMag-std()" -0.900418082960526
"WALKING" 26 "fBodyBodyGyroJerkMag-std()" -0.775587847875
"WALKING" 27 "fBodyBodyGyroJerkMag-std()" -0.848260021656915
"WALKING" 28 "fBodyBodyGyroJerkMag-std()" -0.818448508376963
"WALKING" 29 "fBodyBodyGyroJerkMag-std()" -0.851462426569767
"WALKING" 30 "fBodyBodyGyroJerkMag-std()" -0.823614839026316
"WALKING_DOWNSTAIRS" 30 "fBodyBodyGyroJerkMag-std()" -0.720304383333333
